"Company Name","Domain","Hourly rate","Address","Main Url","Service Focus","Industry"
"9. Chop Dawg","https://chopdawg.com/","$100–$149/hr","Philadelphia Pennsylvania ","https://99firms.com/app-development/","Mobile App Development,UX/UI Design,Web Development","app-development"
"10. Appinventiv","https://appinventiv.com/","$25–$49/hr","New York New York ","https://99firms.com/app-development/","Mobile App Development,Custom Software Development,Blockchain","app-development"
"11. RightPoint","https://www.rightpoint.com/","$150–$199/hr","Chicago Illinois ","https://99firms.com/app-development/","Mobile App Development,Web Development,UX/UI Design","app-development"
"12. AppClues Studio","https://appcluesstudio.com/","$25-$49/hr","Waltham Massachusetts ","https://99firms.com/app-development/","UI/UX Design,Native App Development,Customer Acquistions & Communicatons,Mcommerce,Branding","app-development"
"13. Lotus Technologies","https://www.lotustech.nyc/","$100-$149/hr","New York New York ","https://99firms.com/app-development/","App Development,Web Development","app-development"
"14. AppClues Infotech","https://www.appcluesinfotech.com/","$15-$25/hr","Selden New York ","https://99firms.com/app-development/","Mobile App Development,UI/UX Design","app-development"
"15. Apps Maven","https://appsmaventech.com/","$15-$25/hr","Sahibzada Ajit Singh Nagar Punjab ","https://99firms.com/app-development/","App Development,Web Development,Game Development,SEO","app-development"
"16. Appristine Technologies","https://www.appristine.com/","$15-$30","Pune Maharashtra ","https://99firms.com/app-development/","Web & Mobile Development,Magento Development,Game Development","app-development"
"17. Data EximIT","https://www.dataeximit.com/","$25-$49/hr","Ahmedabad Gujarat ","https://99firms.com/app-development/","Mobile Application Development, Cross-Platform Application Development,Website Development,Website Design,Application Design","app-development"
"18. Hire Full Stack Developer India","https://hirefullstackdeveloperindia.com/services/","$25-$49/hr","Ahmedabad Gujarat ","https://99firms.com/app-development/","Web Application Development,Mobile Application Development,Blockchain Development,UI/UX Design","app-development"
"19. Global Vincitore","https://www.globalvincitore.com/","$15-$25/hr","Gastonia North Carolina ","https://99firms.com/app-development/","Mobile App Development,Digital Marketing,Web Design & Development","app-development"
"20. LANARS","https://lanars.com/","$25-$49/hr","Dnipro Dnipropetrovsk Oblast ","https://99firms.com/app-development/","Web Development,Mobile App Development,Cross-Platform Development,UX/UI Design,PCB Design","app-development"
"21. Script All DNA Technologies","https://scriptalldna.com/","$25-$49/hr","Ahmedabad Gujarat ","https://99firms.com/app-development/","Mobile App Development,Software Development,Website Development,AI & ML Services,Big Data Analysis,IoT","app-development"
"22. Brainsmiths Labs","https://www.brainsmiths.com/","$25-$49/hr","Langley Township British Columbia ","https://99firms.com/app-development/","Big Data,Web Development,AR,Blockchain,IoT Development","app-development"
"23. Attract Group","https://attractgroup.com/","$25-$49/hr","Odesa Odessa Oblast ","https://99firms.com/app-development/","Web Development,Native Mobile Development,QA,UX/UI Design,Project Management","app-development"
"24. CERS","https://cerssoft.com/en/",," Ankara ","https://99firms.com/app-development/","Web Design,Software Development,Mobile App Development,UI/UX Design,E-commerce Development,Digital Marketing","app-development"
"25. HQSoftware","https://hqsoftwarelab.com/","$25-$49/hr","New York New York ","https://99firms.com/app-development/",,"app-development"
"26. Dexoc","https://dexoc.com/","$25-$49/hr","Delray Beach Florida ","https://99firms.com/app-development/","Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data","app-development"
"27. LITSLINK","https://litslink.com/","$50-$99/hr","Palo Alto California ","https://99firms.com/app-development/","Mobile App Development,Web Development,SaaS Development,VR Software Development,AR App Development,Product Design","app-development"
"28. Acquaint SoftTech","https://www.acquaintsoft.com","$25-$49/hr","Ahmedabad Gujarat ","https://99firms.com/app-development/","App Development,Cross-Platform App Development,Enterprise Mobility Solutions,E-commerce Development","app-development"
"29. Solvd, Inc.","https://www.solvd.com/","$50-$99/hr","Roseville California ","https://99firms.com/app-development/","Mobile Development,AR & VR Apps,DevOps and Infrastructure Management,Testing & QA Management,Test Automation & TestOps","app-development"
"30. Volare Systems","https://volaresystems.com/","$100-$149/hr","Littleton Colorado ","https://99firms.com/app-development/","Custom Software Development,Custom Web Application Development,Mobile Web App Development,Relational Database Development","app-development"
"31. AppVerticals","https://www.appverticals.com/","$150-$199/hr","Southlake Texas ","https://99firms.com/app-development/","Mobile App Design & Development,Web App Design & Development,Ecommerce Development","app-development"
"32. Visartech Inc.","https://iapp.visartech.com/","$50-$99/hr","Dover Delaware ","https://99firms.com/app-development/","Interactive Apps,Full-cycle 3D App Development,Digital Art: 2D & 3D Art, 3D Animation,VFX & Tech Art,AR/VR/MR apps & content,Full-cycle Game Development","app-development"
"33. Sector 7 Apps","https://www.sector7apps.com/","$150-$199/hr","Phoenix Arizona ","https://99firms.com/app-development/","Web Application Development,SAAS Development,iOS App Development,Android App Development","app-development"
"34. IntexSoft","https://www.intexsoft.com/","$25-$49/hr","Hrodna Hrodna Region ","https://99firms.com/app-development/","Web Design & Development,App Development,Enterprise Software Development,Software Testing,Magento Development","app-development"
"35. Magneto IT Solutions","https://magnetoitsolutions.com/","$25-$49/hr","Las Vegas Nevada ","https://99firms.com/app-development/","Mobile App Development,E-Commerce Development,Custom Software Development","app-development"
"36. Nimble AppGenie","https://www.nimbleappgenie.com/","$25-$49/hr"," England ","https://99firms.com/app-development/","Full-Stack Development,Cross-Platform App Development,Wearable & IoT Development,Web Application Development,Enterprise Application Solutions","app-development"
"37. ARKA Softwares","https://www.arkasoftwares.com/","$25-$49/hr","Dallas Texas ","https://99firms.com/app-development/","Mobile App Development,Web Development,Python Development","app-development"
"38. Teclogiq","http://www.teclogiq.com/","$25-$49/hr","Ahmedabad Gujarat ","https://99firms.com/app-development/","Mobile App Development,Web Design & Development,Web Application Development,Software Development","app-development"
"39. Cadabra Studio","https://cadabra.studio/","$25-$49/hr","San Francisco California ","https://99firms.com/app-development/","UI/UX Design,UX Research,Web Design & Development,Branding & Logo Design,Identity Design","app-development"
"40. Mobilunity","https://mobilunity.com/","$25-$49/hr","Kyiv  ","https://99firms.com/app-development/","Outstaffing,Relocation,Web Development,Mobile Design & Development,UI/UX Design,Software Development","app-development"
"41. Messapps","https://messapps.com/","$100-$149/hr","New York New York ","https://99firms.com/app-development/","iOS App Development,Software Development,Web Design & Development,Android App Development,App Marketing","app-development"
"42. Tvisha Technologies","https://www.tvisha.com","$25-$49/hr","Edison New Jersey ","https://99firms.com/app-development/","Mobile App Development,Software Development,UI/UX Design","app-development"
"43. Riseapps","https://riseapps.co/","$25-$49/hr","Lake Mary Florida ","https://99firms.com/app-development/","Web Design & Development,Mobile AppDevelopment,UX/UI Design,Software Testing","app-development"
"44. 2Geart Design Bureau","https://2geart.com/","$25-$49/hr","Lincoln Nebraska ","https://99firms.com/app-development/","WordPress Web Design & Development,Web App Design & Development,Mobile App Development,Brandign,SEO","app-development"
"45. Jellyfish.tech","http://jellyfish.tech/#header","$25-$49/hr","Zaporizhzhia Zaporiz'ka oblast ","https://99firms.com/app-development/","Web Consulting,Web & App Development,Software Development","app-development"
"46. Fluper","https://www.fluper.com/","$25-$49/hr","Noida Uttar Pradesh ","https://99firms.com/app-development/","Web Development,Mobile App Development,Augmented Reality App Development,Virtual Reality App Development,UI/UX Design","app-development"
"47. UruIT","https://uruit.com/","$50-$99/hr","West Hollywood California ","https://99firms.com/app-development/","Web Apps Development,Mobile App Development,UX/UI Design,Machine Learning Development,Product Discovery","app-development"
"48. Hiteshi","https://www.hiteshi.com/","$150-$199/hr","Indore Madhya Pradesh ","https://99firms.com/app-development/","Mobile App Design & Development,Cross-Platform App Development,Web Design & Development","app-development"
"49. Kunsh Technologies","https://www.kunshtech.com/","$25-$49/hr","Ahmedabad Gujarat ","https://99firms.com/app-development/","Mobile App Development,UX/UI Design,Web Development,Software Development","app-development"
"50. ISHIR","https://www.ishir.com/","$25-$49/hr","Plano Texas ","https://99firms.com/app-development/","Software  Development,Software Testing,Mobile App Development,Web Design & Development,SEO","app-development"
"1. Staylime","https://staylime.com/","$50-$99/hr","Minneapolis Minnesota ","https://99firms.com/magento-development-agencies/","E-Commerce Development,Web Development,Web Design","magento-development-agencies"
"2. Rave Digital","https://www.ravedigital.agency/","$50–$99/hr","Coral Springs Florida ","https://99firms.com/magento-development-agencies/","CRM Consulting and SI,Mobile App Development,E-Commerce Development","magento-development-agencies"
"3. Brainvire","https://www.brainvire.com/","<$25/hr","South Jordan Utah ","https://99firms.com/magento-development-agencies/","Mobile App Development,E-Commerce Development,Custom Software Development","magento-development-agencies"
"4. Magneto IT Solutions","https://magnetoitsolutions.com/","$25-$49/hr","Las Vegas Nevada ","https://99firms.com/magento-development-agencies/","Mobile App Development,E-Commerce Development,Custom Software Development","magento-development-agencies"
"5. Mangosoft","https://mangosoft.tech/","$25-$49/hr","Santa Monica California ","https://99firms.com/magento-development-agencies/","Mobile App Development,Web Development,IT Strategy Consulting","magento-development-agencies"
"6. Redstage","https://redstage.com/","$150–$199/hr","Jersey City New Jersey ","https://99firms.com/magento-development-agencies/","E-Commerce Development,Enterprise App Modernization,Digital Strategy","magento-development-agencies"
"7. Evince","https://evincedev.com/","$25-$49/hr","New York New York ","https://99firms.com/magento-development-agencies/","Web Development,Mobile App Development,E-Commerce Development","magento-development-agencies"
"8. MW2","https://www.mw2consulting.com/","$50-$99/hr","San Jose California ","https://99firms.com/magento-development-agencies/","E-Commerce Development,Web Design,Mobile App Development","magento-development-agencies"
"9. Pixafy","https://www.pixafy.com/","$25–$49/hr","New York New York ","https://99firms.com/magento-development-agencies/","E-Commerce Development,IT Strategy Consulting,Digital Strategy","magento-development-agencies"
"10. Commerce Shop","https://www.thecommerceshop.com/","$100–$149/hr","Atlanta Georgia ","https://99firms.com/magento-development-agencies/","E-Commerce Development,Conversion Optimization,Digital Strategy","magento-development-agencies"
"11. Commerce Pundit","https://www.commercepundit.com/","$25–$49/hr","Lawrenceville Georgia ","https://99firms.com/magento-development-agencies/","E-Commerce Development,Web Development,Mobile App Development","magento-development-agencies"
"12. Silk","https://www.silksoftware.com/","$50-$99/hr","Irvine California ","https://99firms.com/magento-development-agencies/","Web Development,Custom Software Development,Mobile App Development","magento-development-agencies"
"13. Onilab","https://onilab.com/","$25-$49/hr","San Francisco California ","https://99firms.com/magento-development-agencies/","Magento Development Services,Magento 2 Migration,Magento Performance Optimization","magento-development-agencies"
"14. Brandastic","https://brandastic.com/","$150-$199/hr","Costa Mesa California ","https://99firms.com/magento-development-agencies/","Search Engine Optimization,E-Commerce Development,Branding","magento-development-agencies"
"15. Kadro","https://www.kadro.com/","$150-$199/hr","Raleigh North Carolina ","https://99firms.com/magento-development-agencies/","E-Commerce Development,Custom Software Development,Web Development","magento-development-agencies"
"16. SmartSites","https://www.smartsites.com","$100-$149/hr","Paramus New Jersey ","https://99firms.com/magento-development-agencies/","SEO,PPC,Ecommerce Development,Web Design & Development","magento-development-agencies"
"17. Wanted for Nothing","https://wantedfornothing.com/","$50-$99/hr","Los Angeles California ","https://99firms.com/magento-development-agencies/","Web Design,Web Development,eCommerce Development,Software Development,Tech Consulting","magento-development-agencies"
"18. GoMage Company","https://www.gomage.com/","$25-$49/hr","Helsinki  ","https://99firms.com/magento-development-agencies/","Magento Development,UX Design,Digital Marketing","magento-development-agencies"
"19. Elogic Commerce","https://elogic.co/","$50-$99/hr","Tallinn Harju maakond ","https://99firms.com/magento-development-agencies/","E-Commerce Development,Web Design,Magento 2 Migration,Magento Performance Optimization,Magento Development Services","magento-development-agencies"
"20. IntexSoft","https://www.intexsoft.com/","$25-$49/hr","Hrodna Hrodna Region ","https://99firms.com/magento-development-agencies/","Web Design & Development,App Development,Enterprise Software Development,Software Testing,Magento Development","magento-development-agencies"
"21. Planet Web Solutions Pvt. Ltd.","https://www.planetwebsolution.com/","$25-$49/hr","West Mifflin Pennsylvania ","https://99firms.com/magento-development-agencies/","Magento Development,Mobile App Development,Digital Marketing,AI Development","magento-development-agencies"
"1. Table XI","https://www.tablexi.com/","$150-$199/hr","Chicago Illinois ","https://99firms.com/ruby-on-rails-companies/","Mobile App Development,Custom Software Development,UX/UI Design","ruby-on-rails-companies"
"2. Rail Way Men","https://railwaymen.org/","$50–$99/hr","San Francisco California ","https://99firms.com/ruby-on-rails-companies/","Web Development,Mobile App Development,Custom Software Development","ruby-on-rails-companies"
"3. Railsware","https://railsware.com/","$50–$99/hr","Danbury Connecticut ","https://99firms.com/ruby-on-rails-companies/","Web Development,Custom Software Development,Mobile App Development","ruby-on-rails-companies"
"4. Planet Argon","https://www.planetargon.com/","$150–$199/hr","Portland Oregon ","https://99firms.com/ruby-on-rails-companies/","Web Development,Custom Software Development,E-Commerce Development","ruby-on-rails-companies"
"5. Shakuro","https://shakuro.com/","$25–$49/hr","Newark Delaware ","https://99firms.com/ruby-on-rails-companies/","Web Development,Mobile App Development,User Experience","ruby-on-rails-companies"
"6. Anadea","https://anadea.info/","$25–$49/hr","Las Vegas Nevada ","https://99firms.com/ruby-on-rails-companies/","Web Development,Mobile App Development,Custom Software Development","ruby-on-rails-companies"
"7. u2i","https://www.u2i.com/","$50–$99/hr","Red Hook New York ","https://99firms.com/ruby-on-rails-companies/","Custom Software Development,IT Strategy Consulting,UX/UI Design","ruby-on-rails-companies"
"8. Hashrocket","https://hashrocket.com/","$150-$199/hr","Chicago Illinois ","https://99firms.com/ruby-on-rails-companies/","Web Development,Mobile App Development,E-commerce Development","ruby-on-rails-companies"
"9. Moove It","https://moove-it.com/","$50-$99/hr","Austin Texas ","https://99firms.com/ruby-on-rails-companies/","Custom Software Development,Web Development,Mobile App Development","ruby-on-rails-companies"
"10. Eight","https://eightbitstudios.com/","$150–$199/hr","Chicago Illinois ","https://99firms.com/ruby-on-rails-companies/","Mobile App Development,Web Development,UX/UI Design","ruby-on-rails-companies"
"11. JetRuby","https://jetruby.com/","$25-$49/hr","Lviv Lviv Oblast ","https://99firms.com/ruby-on-rails-companies/","Web Development,Mobile Development","ruby-on-rails-companies"
"1. Binariks","https://binariks.com/","$25-$49/hr","Hawthorne California ","https://99firms.com/net-development-companies/","Custom Software Development,Web Development,Mobile App Development","net-development-companies"
"2. INOXOFT","https://inoxoft.com/","$25-$49/hr","New York New York ","https://99firms.com/net-development-companies/","Custom Application Development,Mobile Application Development,UI/UX Design","net-development-companies"
"3. Jelvix","https://jelvix.com/","$25-$49/hr","San Francisco California ","https://99firms.com/net-development-companies/","Custom Software Development,Mobile App Development,BI & Big Data Consulting & SI","net-development-companies"
"4. Artelogic","https://artelogic.net/","$25-$49/hr","Ormond Beach Florida ","https://99firms.com/net-development-companies/","Web Development,Custom Software Development,Software Quality Assurance","net-development-companies"
"5. AI Software","http://www.aisoftwarellc.com/","$50-$99/hr","Troy Michigan ","https://99firms.com/net-development-companies/","Custom Software Development,Mobile App Development,Web Development","net-development-companies"
"6. Bit by Bit","https://www.bitxbit.com/","$150-$199/hr","New York New York ","https://99firms.com/net-development-companies/","IT Managed Services,Cybersecurity,Custom Software Development","net-development-companies"
"7. Distillery","https://distillery.com/","$100-$149/hr","Santa Monica California ","https://99firms.com/net-development-companies/","Custom Software Development,IT Staff Augmentation,Web Development","net-development-companies"
"8. Baytech Consulting","https://www.baytechconsulting.com/#top","$100-$149/hr","Irvine California ","https://99firms.com/net-development-companies/","Custom Software Development,Web Development,Mobile App Development","net-development-companies"
"9. Diceus","https://diceus.com/","$25-$49/hr","Chicago Illinois ","https://99firms.com/net-development-companies/","Custom Software Development,Web Development","net-development-companies"
"10. Saffron Tech","https://www.saffrontech.net/","$25-$49/hr","Newark New Jersey ","https://99firms.com/net-development-companies/","Mobile App Development,Custom Software Development,Web Development","net-development-companies"
"11. HQSoftware","https://hqsoftwarelab.com/","$25-$49/hr","New York New York ","https://99firms.com/net-development-companies/",,"net-development-companies"
"12. Dexoc","https://dexoc.com/","$25-$49/hr","Delray Beach Florida ","https://99firms.com/net-development-companies/","Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data","net-development-companies"
"13. Volare Systems","https://volaresystems.com/","$100-$149/hr","Littleton Colorado ","https://99firms.com/net-development-companies/","Custom Software Development,Custom Web Application Development,Mobile Web App Development,Relational Database Development","net-development-companies"
"14. UruIT","https://uruit.com/","$50-$99/hr","West Hollywood California ","https://99firms.com/net-development-companies/","Web Apps Development,Mobile App Development,UX/UI Design,Machine Learning Development,Product Discovery","net-development-companies"
"15. Sector 7 Apps","https://www.sector7apps.com/","$150-$199/hr","Phoenix Arizona ","https://99firms.com/net-development-companies/","Web Application Development,SAAS Development,iOS App Development,Android App Development","net-development-companies"
"16. Emergent Software","https://www.emergentsoftware.net/","$150-$199/hr","Minneapolis Minnesota ","https://99firms.com/net-development-companies/","Custom Software Development,Website Development,Hosting & Maintenance,SQL Server Consulting,Office 365 & SharePoint Consulting","net-development-companies"
"17. Web Peppers","https://web-peppers.com/","$25-$49/hr","Kyiv  ","https://99firms.com/net-development-companies/","Web Development,.NET Development,AI,IT Recruiting Services,Drupal Development","net-development-companies"
"18. Digital Skynet","https://digitalskynet.com/","$25-$49/hr","Taganrog Rostovskaya oblast' ","https://99firms.com/net-development-companies/","Web Development,Mobile App Development,Cross-Platform Development,QA,Support & Maintenance","net-development-companies"
"1. Urban Insight","https://www.urbaninsight.com/","$100-$149/hr",,"https://99firms.com/drupal-development-agencies/","Web Development,Web Design,Digital Strategy","drupal-development-agencies"
"2. Unleashed Technologies","https://www.unleashed-technologies.com/","$100-$149/hr",,"https://99firms.com/drupal-development-agencies/","Web Design & Development,Web Management,Mobile Development","drupal-development-agencies"
"3. Aten","https://atendesigngroup.com/","$150–$199/hr","Denver Colorado ","https://99firms.com/drupal-development-agencies/","Web Development,Digital Strategy,Web Design","drupal-development-agencies"
"4. Third and Grove","https://www.thirdandgrove.com/","$100–$199/hr","Boston Massachusetts ","https://99firms.com/drupal-development-agencies/","Web Development,E-Commerce Development,Digital Strategy","drupal-development-agencies"
"5. Chromatic","https://chromatichq.com/","$150–$199/hr","Chicago Illinois ","https://99firms.com/drupal-development-agencies/","Web Development,Web Design,UX/UI Design","drupal-development-agencies"
"6. RightPoint","https://www.rightpoint.com/","$150–$199/hr","Chicago Illinois ","https://99firms.com/drupal-development-agencies/","Mobile App Development,Web Development,UX/UI Design","drupal-development-agencies"
"7. Iflexion","https://www.iflexion.com/","$25-$49/hr","Denver Colorado ","https://99firms.com/drupal-development-agencies/","Web App Development,Mobile App Development,Enterprise Software Development","drupal-development-agencies"
"8. Lullabot","https://www.lullabot.com/","$150–$199/hr","Providence Rhode Island ","https://99firms.com/drupal-development-agencies/","Web Development,Web Design,Custom Software Development","drupal-development-agencies"
"9. Inclind","https://www.inclind.com/","$100–$149/hr","Lewes Delaware ","https://99firms.com/drupal-development-agencies/","Web Development,Web Design,UX/UI Design","drupal-development-agencies"
"10. Last Call Media","https://lastcallmedia.com/","$150–$199/hr","Northampton Massachusetts ","https://99firms.com/drupal-development-agencies/","Web Development,Digital Strategy,UX/UI Design","drupal-development-agencies"
"11. Elevated Third","https://www.elevatedthird.com/","$100-$149/hr","Denver Colorado ","https://99firms.com/drupal-development-agencies/","Web Development,Web Design,Digital Strategy","drupal-development-agencies"
"12. Emerge Interactive","https://www.emergeinteractive.com/","$150–$199/hr","Portland Oregon ","https://99firms.com/drupal-development-agencies/","UX/UI Design,Mobile App Development,Web Development","drupal-development-agencies"
"13. Web Development Group","https://www.webdevelopmentgroup.com/","$150–$199/hr","Arlington Virginia ","https://99firms.com/drupal-development-agencies/","Web Development,Web Design","drupal-development-agencies"
"14. AndPlus","https://www.andplus.com/","$150–$199/hr","Southborough Massachusetts ","https://99firms.com/drupal-development-agencies/","Web Development,Mobile App Development","drupal-development-agencies"
"15. Duo Consulting","https://www.duoconsulting.com/","$100–$149/hr","Chicago Illinois ","https://99firms.com/drupal-development-agencies/","Web Development,Web Design,Content Marketing","drupal-development-agencies"
"16. Vardot","https://www.vardot.com/en","$50–$99/hr","Santa Clara California ","https://99firms.com/drupal-development-agencies/","Web Development,Digital Strategy,Web Design","drupal-development-agencies"
"17. Interactive Strategies","https://www.interactivestrategies.com/","$150–$199/hr","Washington District of Columbia ","https://99firms.com/drupal-development-agencies/","Web Design,Web Development,Digital Strategy","drupal-development-agencies"
"18. Mobomo","https://www.mobomo.com/","$150–$199/hr","Vienna Virginia ","https://99firms.com/drupal-development-agencies/","Mobile App Development,Web Development,UX/UI Design","drupal-development-agencies"
"19. Blue Fountain Media","https://www.bluefountainmedia.com/","$150-$199/hr","New York New York ","https://99firms.com/drupal-development-agencies/","Web Design,Web Development,Digital Strategy","drupal-development-agencies"
"20. Freelock","https://www.freelock.com/","$150–$199/hr","Seattle Washington ","https://99firms.com/drupal-development-agencies/","Web Development,E-Commerce Development,UX/UI Design","drupal-development-agencies"
"21. Auxesis Infotech","https://auxesisinfotech.com/","$15-$25/hr"," England ","https://99firms.com/drupal-development-agencies/","Web Design & Development,Drupal Development,Ecommerce Development,WordPress Development,Blockchain Development","drupal-development-agencies"
"1. IndiaNIC","https://www.indianic.com/","$25–$49/hr","Beverly Hills California ","https://99firms.com/internet-of-things-companies/","Mobile App Development,Web Development,Web Design","internet-of-things-companies"
"2. Gorilla Logic","https://gorillalogic.com/","$50–$99/hr","Boulder Colorado ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"3. Sirin Software","https://sirinsoftware.com/","$25–$49/hr","Sanford Florida ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"4. Reinvently","https://reinvently.com/","$50–$99/hr","Palo Alto California ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"5. Infinum","https://infinum.co/","$100–$149/hr","New York New York ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"6. Magora-Systems","https://magora-systems.com/","$50–$99/hr","Englishtown New Jersey ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"7. Dogtown Media","https://www.dogtownmedia.com/","$100–$149/hr","Los Angeles California ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"8. Eastern Peak","https://easternpeak.com/","$50–$99/hr","New York New York ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"9. Logiticks","https://www.logiticks.com/","$25–$49/hr","Redmond Washington ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"10. Waverley","https://waverleysoftware.com/","$25–$49/hr","Palo Alto California ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"11. VOLANSYS","https://volansys.com/","$25–$49/hr","Providence Rhode Island ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"12. Lemberg","https://lembergsolutions.com/","$25–$49/hr","New York New York ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"13. PLVision","https://plvision.eu/","$25–$49/hr","San Diego California ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"14. Indeema","https://indeema.com/","$25–$49/hr","Seattle Washington ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"15. Stanfy","https://iot.intellectsoft.net/","$50–$99/hr","San Francisco California ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"16. R-Style Lab","https://r-stylelab.com/","$25–$49/hr","San Francisco California ","https://99firms.com/internet-of-things-companies/","Cloud Consulting & SI,Wearable App Development","internet-of-things-companies"
"17. Very","https://www.verypossible.com/","$150–$199/hr","Chattanooga Tennessee ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"18. Fayrix","https://fayrix.com/","$25-$49/hr","Herzliya Tel Aviv District ","https://99firms.com/internet-of-things-companies/","Software Development,Big Data,Artificial Intelligence,Machine Learning","internet-of-things-companies"
"19. Integra Sources","https://www.integrasources.com/","$25-$49/hr","Barnaul Altai Krai ","https://99firms.com/internet-of-things-companies/","PCB Design,IoT Development,Firmware & Software,Machine Learning","internet-of-things-companies"
"20. HQSoftware","https://hqsoftwarelab.com/","$25-$49/hr","New York New York ","https://99firms.com/internet-of-things-companies/",,"internet-of-things-companies"
"21. LANARS","https://lanars.com/","$25-$49/hr","Dnipro Dnipropetrovsk Oblast ","https://99firms.com/internet-of-things-companies/","Web Development,Mobile App Development,Cross-Platform Development,UX/UI Design,PCB Design","internet-of-things-companies"
"22. Finoit Technologies","https://www.finoit.com/","<$25/hr","Irving Texas ","https://99firms.com/internet-of-things-companies/","Mobile App Development,Web Application Development,IoT,Digital Transformation Consulting","internet-of-things-companies"
"23. ISS","https://issart.com/","$25-$49/hr","San Francisco California ","https://99firms.com/internet-of-things-companies/","Artificial Intelligence,Custom Software Development,IoT Development","internet-of-things-companies"
"24. Dexoc","https://dexoc.com/","$25-$49/hr","Delray Beach Florida ","https://99firms.com/internet-of-things-companies/","Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data","internet-of-things-companies"
"25. IIH Global","https://www.iihglobal.com/","<$25"," England ","https://99firms.com/internet-of-things-companies/","Web Design & Development,Magento Web Development,WordPress Development,CRM Development,Custom Software Development,IoT Development","internet-of-things-companies"
"26. Davra","https://davra.com/","$50-$99/hr","Sunnyvale California ","https://99firms.com/internet-of-things-companies/","IoT Development,AEP Development,Software Development","internet-of-things-companies"
"27. Prompt Softech","https://www.promptsoftech.com/","$25-$49/hr","Ahmedabad Gujarat ","https://99firms.com/internet-of-things-companies/","IoT Development,Software Development,Mobile App Development,Dynamics CRM Development","internet-of-things-companies"
"28. Contus","https://www.contus.com/","$25-$49/hr","Cumming Georgia ","https://99firms.com/internet-of-things-companies/","IoT App Development,Robotic Process Automation,Mobile App Development,DevOps Services,Video Streaming Solution","internet-of-things-companies"
"29. ISHIR","https://www.ishir.com/","$25-$49/hr","Plano Texas ","https://99firms.com/internet-of-things-companies/","Software  Development,Software Testing,Mobile App Development,Web Design & Development,SEO","internet-of-things-companies"
"1. Subvrsive","https://subvrsive.com/","$150-$199/hr","Austin Texas ","https://99firms.com/virtual-reality-companies/","AR/VR Development,Video Production,Broadcast Video","virtual-reality-companies"
"2. VironIT","https://vironit.com/","$25-$49/hr","San Francisco California ","https://99firms.com/virtual-reality-companies/","Custom Software Development,IT Strategy Consulting,Web Development","virtual-reality-companies"
"3. NEXT/NOW","https://nextnowagency.com/","$100-$149/hr","Chicago Illinois ","https://99firms.com/virtual-reality-companies/","AR/VR Development,Event Marketing & Planning,Custom Software Development","virtual-reality-companies"
"4. Groove Jones","https://www.groovejones.com/","$100-$149/hr","Dallas Texas ","https://99firms.com/virtual-reality-companies/","AR/VR Development,Event Marketing & Planning,Mobile App Development","virtual-reality-companies"
"5. Shockoe","https://shockoe.com/","$100-$149/hr","Richmond Virginia ","https://99firms.com/virtual-reality-companies/","Mobile App Development,UX/UI Design,Web Development","virtual-reality-companies"
"6. Hedgehog Lab","https://www.hedgehoglab.com/","$150–$199/hr","Boston Massachusetts ","https://99firms.com/virtual-reality-companies/","Mobile App Development,Web Development,UX/UI Design","virtual-reality-companies"
"7. CemtrexLabs","https://cemtrexlabs.com/","$50-$99/hr"," New York ","https://99firms.com/virtual-reality-companies/","Web Development,Web Design,Mobile App Development","virtual-reality-companies"
"8. QUYTECH","http://www.quytech.com/","$25–$49/hr","Walnut California ","https://99firms.com/virtual-reality-companies/","Mobile App Development,AR/VR Development,Artificial Intelligence","virtual-reality-companies"
"9. Gramercy Tech","https://www.gramercytech.com/","$100–$149/hr","New York New York ","https://99firms.com/virtual-reality-companies/","UX/UI Design,Custom Software Development,AR/VR Development","virtual-reality-companies"
"10. Mutual Mobile","https://mutualmobile.com/","$150-$199/hr","Austin Texas ","https://99firms.com/virtual-reality-companies/","Mobile App Development,Web Development,UX/UI Design","virtual-reality-companies"
"11. BVG SG","https://www.bvgsoftwaregroup.com/","$25-$49/hr","South San Francisco California ","https://99firms.com/virtual-reality-companies/","AR/VR Development,Web Design,UX/UI Design","virtual-reality-companies"
